Sale_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Unit_Price,Discount,Cost_Per_Unit
S012004,2025-10-02,C0886,P037,ST006,7,12531.97,0.05,8737.72
S012005,2025-07-18,C0261,P064,ST008,6,8427.62,0.05,7055.83
S012006,2026-01-15,C0989,P008,ST015,3,7988.39,0.05,6932.71
S012007,2026-02-19,C0375,P037,ST007,3,10330.1,0.05,8737.72
S012008,2025-01-06,C0974,P085,ST024,5,11301.84,0.0,7193.26
S012009,2025-09-21,C0309,P032,ST002,7,7328.16,0.1,5025.05
S012010,2025-06-01,C0228,P063,ST020,8,5454.45,0.0,3844.99
S012011,2025-09-08,C0952,P043,ST014,6,8372.21,0.05,5492.34
S012012,2026-07-01,C0661,P090,ST018,5,1550.07,0.1,1222.08
S012013,2025-01-01,C0699,P054,ST006,1,13870.42,0.02,11637.82
S012014,2026-07-19,C0072,P015,ST014,2,11315.86,0.1,7707.94
S012015,2025-06-06,C0108,P076,ST008,5,9265.78,0.05,6054.39
S012016,2026-01-19,C0646,P040,ST007,4,8850.22,0.05,6137.28
S012017,2025-10-28,C0975,P050,ST022,3,15530.2,0.05,11552.3
S012018,2026-09-30,C0566,P072,ST017,1,11048.28,0.05,7885.7
S012019,2025-07-11,C0394,P051,ST017,1,17498.73,0.0,10925.82
S012020,2026-08-02,C0252,P028,ST002,8,10201.57,0.05,8027.52
S012021,2026-05-20,C0836,P035,ST014,3,789.08,0.0,516.87
S012022,2026-06-15,C0012,P043,ST025,7,8209.58,0.0,5492.34
S012023,2025-07-30,C0786,P060,ST001,8,16626.11,0.1,10855.58
S012024,2026-03-15,C0689,P033,ST025,6,13841.97,0.05,9814.74
S012025,2025-11-20,C0380,P005,ST025,7,10872.41,0.05,8535.69
S012026,2026-02-01,C0784,P090,ST013,3,1868.8,0.05,1222.08
S012027,2026-01-18,C0079,P074,ST024,8,6266.81,0.15,5135.74
S012028,2026-07-18,C0808,P033,ST024,7,14975.65,0.1,9814.74
S012029,2025-05-27,C0168,P002,ST016,1,428.77,0.0,336.51
S012030,2025-12-05,C0276,P034,ST005,6,3415.18,0.1,2211.93
S012031,2026-06-21,C0752,P002,ST022,2,543.46,0.05,336.51
S012032,2026-07-05,C0136,P024,ST008,8,4201.49,0.05,2998.79
S012033,2026-07-01,C0017,P077,ST008,3,6427.9,0.0,4125.87
S012034,2026-10-03,C0121,P023,ST005,8,16301.78,0.1,10277.49
S012035,2026-09-21,C0303,P010,ST020,5,1927.18,0.02,1595.73
S012036,2026-01-11,C0142,P044,ST005,4,7023.47,0.05,4727.0
S012037,2026-10-22,C0334,P081,ST003,8,3656.16,0.02,2254.47
S012038,2025-05-19,C0042,P080,ST022,7,8396.93,0.05,7154.82
S012039,2025-09-01,C0019,P042,ST020,2,12110.21,0.0,8431.76
S012040,2026-05-13,C0699,P024,ST007,8,3962.64,0.0,2998.79
S012041,2026-12-29,C0897,P058,ST007,5,5365.93,0.05,3448.84
S012042,2026-12-19,C0339,P015,ST015,5,10421.8,0.0,7707.94
S012043,2025-06-07,C0986,P050,ST013,4,17693.17,0.02,11552.3
S012044,2026-09-11,C0454,P042,ST015,7,10915.23,0.02,8431.76
S012045,2026-08-19,C0625,P069,ST023,2,8467.02,0.05,5327.09
S012046,2026-11-20,C0264,P032,ST003,5,6825.75,0.02,5025.05
S012047,2026-02-27,C0615,P035,ST020,8,684.48,0.05,516.87
S012048,2025-04-18,C0458,P028,ST015,1,11732.69,0.0,8027.52
S012049,2025-07-10,C0690,P028,ST003,8,9432.57,0.0,8027.52
S012050,2026-07-17,C0213,P058,ST015,7,4397.54,0.05,3448.84
S012051,2026-07-01,C0053,P072,ST004,1,10886.89,0.0,7885.7
S012052,2025-07-10,C0677,P070,ST022,3,8765.61,0.02,7620.88
S012053,2026-10-01,C0404,P075,ST025,3,1014.14,0.05,738.97
S012054,2026-12-26,C0822,P057,ST012,3,6671.66,0.0,5530.0
S012055,2026-02-20,C0155,P072,ST025,7,12147.15,0.05,7885.7
S012056,2025-07-30,C0476,P034,ST020,1,3348.84,0.0,2211.93
S012057,2026-02-20,C0886,P048,ST007,4,1930.34,0.0,1279.89
S012058,2025-07-14,C0787,P005,ST003,4,12020.53,0.0,8535.69
S012059,2025-06-15,C0249,P020,ST001,7,6662.82,0.02,5381.43
S012060,2025-09-11,C0625,P072,ST023,7,11094.66,0.02,7885.7
S012061,2025-10-18,C0980,P040,ST024,8,7290.98,0.0,6137.28
S012062,2025-07-25,C0664,P003,ST015,2,12653.5,0.0,9496.36
S012063,2025-11-12,C0821,P059,ST010,1,1592.64,0.05,1382.59
S012064,2025-06-10,C0711,P050,ST001,8,14067.94,0.05,11552.3
S012065,2025-08-04,C0429,P046,ST007,3,9448.53,0.02,7655.82
S012066,2026-06-30,C0273,P083,ST004,2,10696.95,0.0,7077.47
S012067,2026-07-02,C0251,P063,ST014,7,4678.14,0.0,3844.99
S012068,2025-11-20,C0393,P080,ST009,8,11708.03,0.02,7154.82
S012069,2025-07-14,C0002,P059,ST011,8,1989.71,0.05,1382.59
S012070,2026-08-31,C0024,P082,ST002,8,15784.43,0.02,11120.16
S012071,2026-03-20,C0367,P013,ST006,5,11095.53,0.05,6891.52
S012072,2025-09-26,C0426,P057,ST020,2,6530.62,0.05,5530.0
S012073,2025-12-11,C0058,P041,ST024,4,2729.86,0.02,2039.67
S012074,2025-06-23,C0747,P033,ST006,4,15834.09,0.05,9814.74
S012075,2026-04-14,C0131,P011,ST004,8,12572.14,0.02,8103.73
S012076,2026-02-07,C0766,P039,ST014,1,2819.42,0.0,2144.94
S012077,2025-09-08,C0346,P052,ST009,4,11691.4,0.02,8471.56
S012078,2026-11-07,C0683,P084,ST008,6,5344.7,0.05,4325.72
S012079,2026-12-18,C0419,P046,ST014,2,11756.17,0.05,7655.82
S012080,2026-12-18,C0842,P066,ST019,6,11994.82,0.02,10315.22
S012081,2025-10-09,C0074,P017,ST020,8,7867.99,0.05,6820.68
S012082,2026-11-30,C0092,P004,ST008,7,11757.75,0.02,8062.0
S012083,2025-12-05,C0162,P041,ST003,3,2537.26,0.0,2039.67
S012084,2025-09-13,C0857,P027,ST015,3,4438.55,0.0,3699.73
S012085,2026-07-02,C0352,P034,ST017,2,2604.4,0.0,2211.93
S012086,2025-02-11,C0780,P024,ST012,7,4715.9,0.02,2998.79
S012087,2025-06-13,C0919,P029,ST010,4,10559.26,0.1,6795.13
S012088,2026-06-29,C0988,P052,ST018,6,10557.07,0.1,8471.56
S012089,2026-03-12,C0619,P026,ST004,3,5005.87,0.0,3556.26
S012090,2026-08-31,C0502,P036,ST020,7,1683.29,0.02,1308.06
S012091,2025-03-15,C0719,P036,ST008,6,1967.02,0.0,1308.06
S012092,2025-06-04,C0525,P031,ST009,7,9834.35,0.05,8055.68
S012093,2026-10-13,C0810,P044,ST009,3,7618.84,0.1,4727.0
S012094,2026-06-07,C0921,P040,ST023,1,8349.71,0.05,6137.28
S012095,2026-08-23,C0852,P038,ST021,6,8086.31,0.05,5677.06
S012096,2025-07-28,C0664,P021,ST017,3,3187.46,0.1,2771.37
S012097,2025-10-17,C0410,P075,ST012,7,1196.69,0.02,738.97
S012098,2026-09-29,C0653,P024,ST008,5,3694.72,0.02,2998.79
S012099,2026-03-13,C0188,P018,ST011,1,5228.2,0.05,3821.41
S012100,2025-10-01,C0877,P003,ST019,6,14743.64,0.0,9496.36
S012101,2026-01-10,C0285,P024,ST014,2,4502.75,0.1,2998.79
S012102,2025-11-02,C0338,P026,ST016,5,4280.13,0.05,3556.26
S012103,2025-05-08,C0331,P043,ST006,7,6455.3,0.05,5492.34
S012104,2025-08-26,C0624,P082,ST003,7,18049.77,0.02,11120.16
S012105,2026-05-24,C0735,P028,ST019,4,12586.79,0.1,8027.52
S012106,2025-11-12,C0371,P037,ST003,7,13394.44,0.0,8737.72
S012107,2025-09-07,C0559,P045,ST016,3,5399.33,0.15,3792.77
S012108,2025-02-15,C0768,P030,ST005,2,11925.68,0.0,9460.8
S012109,2025-08-16,C0311,P007,ST001,2,8030.77,0.05,5642.26
S012110,2026-06-10,C0709,P064,ST004,1,11451.17,0.1,7055.83
S012111,2026-09-02,C0900,P007,ST001,2,8203.86,0.15,5642.26
S012112,2026-08-22,C0236,P076,ST003,7,8550.84,0.05,6054.39
S012113,2026-09-14,C0925,P055,ST006,1,11847.32,0.05,9400.32
S012114,2025-10-27,C0220,P008,ST017,3,8273.69,0.05,6932.71
S012115,2026-07-02,C0417,P087,ST008,3,18427.69,0.0,11513.07
S012116,2026-06-26,C0670,P022,ST024,8,8235.67,0.05,5050.21
S012117,2025-12-17,C0474,P014,ST024,8,12772.96,0.0,9238.74
S012118,2025-01-30,C0915,P017,ST006,1,8925.03,0.0,6820.68
S012119,2025-09-19,C0750,P001,ST018,2,4203.04,0.02,2598.92
S012120,2026-09-13,C0103,P054,ST004,1,14887.31,0.0,11637.82
S012121,2025-01-10,C0589,P037,ST013,4,13688.4,0.05,8737.72
S012122,2025-05-20,C0642,P047,ST024,6,7122.88,0.05,4501.3
S012123,2026-10-16,C0971,P035,ST004,8,642.27,0.1,516.87
S012124,2026-01-16,C0257,P059,ST024,7,2247.82,0.0,1382.59
S012125,2025-05-13,C0643,P023,ST012,6,15905.67,0.1,10277.49
S012126,2026-08-24,C0051,P025,ST025,6,1346.32,0.02,935.06
S012127,2026-02-19,C0041,P079,ST023,1,1810.77,0.0,1464.98
S012128,2026-05-26,C0133,P036,ST001,3,2009.94,0.0,1308.06
S012129,2025-10-04,C0540,P023,ST008,2,13567.39,0.0,10277.49
S012130,2025-02-06,C0560,P077,ST006,2,5305.26,0.02,4125.87
S012131,2026-05-07,C0716,P029,ST010,5,8012.64,0.1,6795.13
S012132,2026-11-30,C0922,P035,ST015,8,817.19,0.05,516.87
S012133,2026-08-01,C0770,P017,ST006,5,9670.02,0.05,6820.68
S012134,2026-03-16,C0104,P090,ST012,3,1816.15,0.05,1222.08
S012135,2026-04-27,C0354,P014,ST009,8,14463.86,0.0,9238.74
S012136,2026-09-19,C0746,P088,ST007,2,8140.22,0.02,5917.07
S012137,2025-07-31,C0489,P031,ST011,3,12130.81,0.0,8055.68
S012138,2025-12-08,C0567,P075,ST020,3,1208.62,0.05,738.97
S012139,2026-11-07,C0404,P039,ST022,3,2551.39,0.05,2144.94
S012140,2025-07-07,C0695,P043,ST018,7,8181.23,0.0,5492.34
S012141,2025-07-20,C0337,P030,ST011,1,14039.89,0.05,9460.8
S012142,2025-11-13,C0646,P078,ST009,2,2723.73,0.0,1948.16
S012143,2025-08-22,C0938,P027,ST013,2,5994.14,0.0,3699.73
S012144,2025-06-08,C0612,P021,ST008,6,3986.18,0.05,2771.37
S012145,2025-05-05,C0253,P077,ST016,6,4896.93,0.05,4125.87
S012146,2025-01-19,C0404,P042,ST024,2,11183.77,0.05,8431.76
S012147,2025-03-24,C0301,P017,ST022,6,8321.35,0.15,6820.68
S012148,2025-08-02,C0026,P065,ST009,2,3123.86,0.0,2327.08
S012149,2026-09-24,C0292,P003,ST018,2,11854.57,0.05,9496.36
S012150,2026-01-11,C0115,P015,ST002,2,12062.94,0.1,7707.94
S012151,2026-10-05,C0410,P053,ST010,8,5163.63,0.02,3373.97
S012152,2026-05-09,C0567,P068,ST020,7,12387.17,0.02,8703.69
S012153,2025-09-13,C0359,P076,ST008,8,8635.72,0.05,6054.39
S012154,2025-11-19,C0561,P020,ST002,4,7495.09,0.0,5381.43
S012155,2025-10-18,C0313,P008,ST021,5,11334.33,0.1,6932.71
S012156,2026-12-22,C0069,P068,ST001,1,12695.82,0.0,8703.69
S012157,2025-05-03,C0207,P060,ST024,7,17879.95,0.1,10855.58
S012158,2026-09-20,C0123,P052,ST007,8,10039.94,0.05,8471.56
S012159,2026-11-28,C0409,P020,ST019,8,7885.49,0.02,5381.43
S012160,2025-10-07,C0726,P018,ST022,2,5172.47,0.05,3821.41
S012161,2026-11-17,C0923,P059,ST001,8,2229.36,0.1,1382.59
S012162,2026-01-30,C0693,P054,ST007,5,16470.96,0.02,11637.82
S012163,2025-05-04,C0647,P031,ST020,1,11042.28,0.0,8055.68
S012164,2025-06-26,C0798,P032,ST002,3,6788.96,0.0,5025.05
S012165,2026-10-10,C0320,P028,ST014,4,12467.88,0.05,8027.52
S012166,2026-04-03,C0294,P046,ST023,5,10269.01,0.05,7655.82
S012167,2025-08-29,C0038,P076,ST022,3,8181.52,0.05,6054.39
S012168,2026-10-10,C0366,P055,ST018,1,13577.6,0.05,9400.32
S012169,2025-08-17,C0731,P076,ST020,6,9088.05,0.05,6054.39
S012170,2026-10-16,C0018,P021,ST015,1,3381.11,0.0,2771.37
S012171,2025-06-23,C0445,P066,ST023,1,12504.19,0.05,10315.22
S012172,2026-04-08,C0687,P024,ST016,3,3814.04,0.05,2998.79
S012173,2026-02-15,C0833,P053,ST004,1,3921.68,0.0,3373.97
S012174,2026-12-14,C0542,P002,ST001,1,506.07,0.0,336.51
S012175,2026-06-05,C0232,P050,ST005,2,15404.66,0.0,11552.3
S012176,2026-08-19,C0326,P086,ST021,1,644.42,0.02,517.95
S012177,2025-01-24,C0363,P081,ST023,3,3542.15,0.02,2254.47
S012178,2026-05-30,C0963,P045,ST021,7,5607.75,0.0,3792.77
S012179,2026-08-13,C0161,P079,ST020,5,1950.97,0.02,1464.98
S012180,2025-12-16,C0805,P019,ST012,8,826.5,0.0,612.11
S012181,2026-01-28,C0800,P075,ST002,3,1153.91,0.0,738.97
S012182,2025-08-15,C0050,P040,ST004,3,8026.53,0.15,6137.28
S012183,2026-12-13,C0849,P067,ST006,8,14122.28,0.15,9162.6
S012184,2026-11-04,C0187,P031,ST019,6,11366.69,0.1,8055.68
S012185,2025-04-14,C0928,P071,ST019,1,10587.6,0.1,7113.15
S012186,2025-10-10,C0205,P060,ST021,1,14174.67,0.1,10855.58
S012187,2026-06-23,C0070,P024,ST012,6,3511.9,0.05,2998.79
S012188,2026-10-27,C0793,P090,ST006,5,1566.6,0.02,1222.08
S012189,2026-08-08,C0565,P013,ST009,6,8599.54,0.15,6891.52
S012190,2026-03-11,C0581,P058,ST013,1,5026.0,0.02,3448.84
S012191,2026-01-03,C0725,P027,ST005,8,5332.61,0.0,3699.73
S012192,2025-07-06,C0089,P021,ST014,7,3582.6,0.0,2771.37
S012193,2026-11-24,C0216,P072,ST011,1,9414.24,0.02,7885.7
S012194,2026-03-26,C0753,P073,ST001,1,1453.65,0.05,1242.22
S012195,2025-08-22,C0260,P015,ST013,7,9179.37,0.02,7707.94
S012196,2026-05-05,C0825,P047,ST025,2,6503.55,0.02,4501.3
S012197,2026-07-09,C0437,P059,ST023,7,1928.16,0.02,1382.59
S012198,2025-09-20,C0962,P029,ST006,6,10240.11,0.15,6795.13
S012199,2026-03-30,C0619,P043,ST004,6,8656.92,0.0,5492.34
S012200,2026-12-04,C0440,P026,ST008,2,5335.64,0.05,3556.26
S012201,2025-05-17,C0505,P082,ST015,8,18017.43,0.02,11120.16
S012202,2025-03-15,C0057,P045,ST017,8,6127.6,0.1,3792.77
S012203,2025-04-17,C0217,P026,ST021,2,4673.04,0.0,3556.26
S012204,2025-07-29,C0905,P068,ST004,5,11167.65,0.05,8703.69
S012205,2025-07-03,C0939,P035,ST016,2,737.96,0.05,516.87
S012206,2026-10-30,C0034,P026,ST025,6,4823.79,0.05,3556.26
S012207,2025-12-22,C0129,P035,ST002,6,835.09,0.02,516.87
S012208,2025-02-17,C0138,P047,ST010,6,7161.22,0.05,4501.3
S012209,2026-09-10,C0574,P077,ST022,4,5494.34,0.0,4125.87
S012210,2026-12-24,C0097,P052,ST013,7,13683.84,0.0,8471.56
S012211,2026-09-03,C0579,P023,ST016,5,11854.5,0.05,10277.49
S012212,2026-09-22,C0551,P011,ST006,3,13059.29,0.02,8103.73
S012213,2025-06-25,C0532,P008,ST014,7,8523.81,0.05,6932.71
S012214,2025-10-28,C0593,P069,ST001,2,8639.06,0.0,5327.09
S012215,2026-10-10,C0559,P089,ST017,5,14388.95,0.0,9447.14
S012216,2026-08-10,C0539,P064,ST005,7,10444.29,0.05,7055.83
S012217,2026-06-03,C0636,P051,ST024,2,17403.87,0.05,10925.82
S012218,2026-09-04,C0172,P083,ST008,7,10924.87,0.05,7077.47
S012219,2025-02-06,C0357,P027,ST010,3,5604.61,0.1,3699.73
S012220,2026-04-21,C0364,P081,ST013,3,3428.4,0.15,2254.47
S012221,2025-04-11,C0520,P025,ST008,2,1199.09,0.02,935.06
S012222,2026-10-15,C0968,P061,ST007,7,7146.36,0.1,5605.37
S012223,2026-03-10,C0945,P088,ST022,8,8778.54,0.02,5917.07
S012224,2025-10-22,C0428,P027,ST001,6,5021.79,0.02,3699.73
S012225,2026-06-22,C0285,P010,ST014,1,2494.89,0.02,1595.73
S012226,2026-12-21,C0731,P024,ST021,8,4222.98,0.05,2998.79
S012227,2025-10-06,C0786,P087,ST003,3,17850.83,0.02,11513.07
S012228,2025-05-02,C0632,P033,ST014,5,13325.81,0.1,9814.74
S012229,2026-10-16,C0226,P021,ST008,2,3594.72,0.0,2771.37
S012230,2026-10-15,C0163,P026,ST010,3,5651.62,0.05,3556.26
S012231,2026-06-23,C0628,P049,ST004,8,2543.26,0.05,1636.57
S012232,2026-03-31,C0363,P071,ST023,8,9103.39,0.1,7113.15
S012233,2025-10-16,C0607,P047,ST006,1,7186.32,0.02,4501.3
S012234,2025-03-22,C0887,P034,ST025,7,2753.92,0.0,2211.93
S012235,2026-02-12,C0917,P051,ST023,5,16333.24,0.05,10925.82
S012236,2026-09-15,C0495,P069,ST003,6,8573.15,0.05,5327.09
S012237,2026-08-16,C0230,P022,ST024,4,7145.42,0.0,5050.21
S012238,2026-08-10,C0647,P030,ST019,6,15567.31,0.05,9460.8
S012239,2026-04-25,C0322,P090,ST004,1,1831.45,0.05,1222.08
S012240,2025-08-18,C0351,P084,ST019,4,6386.95,0.1,4325.72
S012241,2025-03-26,C0012,P090,ST024,4,1520.21,0.0,1222.08
S012242,2025-03-27,C0978,P027,ST020,1,5544.14,0.1,3699.73
S012243,2025-04-11,C0213,P001,ST015,4,3911.14,0.02,2598.92
S012244,2025-02-17,C0512,P013,ST024,1,11020.68,0.1,6891.52
S012245,2025-12-14,C0519,P043,ST016,3,6859.55,0.1,5492.34
S012246,2025-10-15,C0482,P073,ST013,1,1920.94,0.15,1242.22
S012247,2025-12-29,C0261,P062,ST008,8,3172.87,0.05,2627.77
S012248,2026-12-29,C0520,P005,ST006,6,10587.36,0.0,8535.69
S012249,2026-04-06,C0460,P023,ST014,7,12269.8,0.05,10277.49
S012250,2026-03-12,C0324,P088,ST008,6,7286.95,0.05,5917.07
S012251,2025-02-08,C0616,P016,ST001,5,10401.79,0.0,6754.56
S012252,2025-09-04,C0780,P044,ST011,2,7791.62,0.0,4727.0
S012253,2025-12-25,C0383,P062,ST004,6,3731.73,0.05,2627.77
S012254,2025-07-21,C0822,P024,ST013,2,3763.14,0.0,2998.79
S012255,2025-03-17,C0088,P068,ST010,8,13838.32,0.05,8703.69
S012256,2026-01-31,C0607,P024,ST009,5,4067.31,0.0,2998.79
S012257,2025-02-21,C0143,P025,ST005,1,1463.12,0.0,935.06
S012258,2026-10-20,C0210,P067,ST005,7,13219.62,0.0,9162.6
S012259,2025-06-20,C0596,P068,ST021,8,13246.63,0.1,8703.69
S012260,2025-07-25,C0673,P077,ST024,6,4845.81,0.05,4125.87
S012261,2026-02-02,C0117,P042,ST019,6,12069.97,0.05,8431.76
S012262,2025-10-23,C0829,P006,ST012,7,14149.79,0.15,9423.57
S012263,2026-04-22,C0251,P040,ST014,4,7439.49,0.0,6137.28
S012264,2025-08-30,C0337,P089,ST012,5,15577.24,0.05,9447.14
S012265,2025-04-14,C0165,P017,ST023,3,7853.15,0.02,6820.68
S012266,2025-01-18,C0115,P047,ST003,2,5576.37,0.05,4501.3
S012267,2026-11-11,C0756,P011,ST024,5,10655.12,0.05,8103.73
S012268,2025-03-20,C0397,P041,ST011,3,2463.09,0.02,2039.67
S012269,2026-04-20,C0493,P057,ST001,7,9037.62,0.0,5530.0
S012270,2026-08-25,C0837,P065,ST012,5,2987.58,0.0,2327.08
S012271,2026-08-11,C0411,P079,ST012,8,2023.15,0.05,1464.98
S012272,2026-11-23,C0214,P023,ST017,6,11929.67,0.02,10277.49
S012273,2026-10-28,C0243,P033,ST020,3,16052.32,0.0,9814.74
S012274,2025-03-17,C0089,P017,ST014,4,10220.72,0.02,6820.68
S012275,2026-07-12,C0685,P020,ST023,4,6476.51,0.0,5381.43
S012276,2026-02-27,C0170,P001,ST003,2,3845.81,0.05,2598.92
S012277,2026-02-21,C0414,P057,ST022,3,7091.35,0.0,5530.0
S012278,2025-10-25,C0466,P079,ST018,6,2091.46,0.05,1464.98
S012279,2025-05-16,C0456,P011,ST004,8,10599.57,0.15,8103.73
S012280,2026-12-25,C0286,P067,ST021,1,12862.07,0.0,9162.6
S012281,2026-01-11,C0517,P039,ST023,1,2884.52,0.0,2144.94
S012282,2025-11-18,C0579,P026,ST016,2,5227.19,0.02,3556.26
S012283,2026-10-29,C0401,P047,ST022,4,5233.44,0.05,4501.3
S012284,2026-10-11,C0585,P050,ST001,2,13895.96,0.05,11552.3
S012285,2025-04-29,C0899,P007,ST010,3,7309.28,0.0,5642.26
S012286,2026-05-23,C0063,P055,ST012,4,15102.26,0.1,9400.32
S012287,2026-11-18,C0375,P028,ST009,2,12200.2,0.0,8027.52
S012288,2026-09-25,C0895,P037,ST008,8,11535.71,0.1,8737.72
S012289,2025-02-01,C0857,P079,ST017,5,1976.36,0.02,1464.98
S012290,2025-10-09,C0259,P036,ST013,5,1837.26,0.0,1308.06
S012291,2025-06-22,C0921,P010,ST023,1,2264.26,0.02,1595.73
S012292,2026-10-07,C0866,P045,ST008,4,4936.14,0.0,3792.77
S012293,2025-03-10,C0466,P075,ST018,5,954.2,0.1,738.97
S012294,2026-01-08,C0632,P078,ST015,5,3011.98,0.0,1948.16
S012295,2025-12-04,C0667,P032,ST019,6,6363.47,0.1,5025.05
S012296,2025-07-08,C0787,P034,ST004,2,2621.35,0.0,2211.93
S012297,2025-04-28,C0897,P055,ST008,2,11345.87,0.02,9400.32
S012298,2026-05-01,C0531,P056,ST004,3,13139.5,0.05,8673.46
S012299,2025-02-16,C0549,P063,ST019,3,5715.67,0.05,3844.99
S012300,2026-10-17,C0498,P050,ST021,2,13810.05,0.02,11552.3
S012301,2025-05-19,C0702,P053,ST020,6,4283.61,0.02,3373.97
S012302,2025-01-19,C0418,P061,ST010,6,6938.71,0.02,5605.37
S012303,2025-03-02,C0349,P089,ST014,2,12667.22,0.0,9447.14
S012304,2026-11-07,C0954,P031,ST002,7,12124.58,0.05,8055.68
S012305,2025-09-16,C0843,P064,ST019,4,10666.79,0.05,7055.83
S012306,2026-09-03,C0949,P004,ST012,8,10951.66,0.15,8062.0
S012307,2025-10-06,C0606,P023,ST010,3,12430.19,0.02,10277.49
S012308,2025-06-01,C0970,P031,ST003,3,12967.85,0.0,8055.68
S012309,2025-07-28,C0688,P015,ST004,4,12686.82,0.0,7707.94
S012310,2026-02-06,C0325,P041,ST015,7,2887.37,0.0,2039.67
S012311,2026-10-17,C0605,P067,ST011,7,13571.29,0.05,9162.6
S012312,2025-09-22,C0042,P002,ST025,6,545.87,0.0,336.51
S012313,2025-09-27,C0900,P056,ST003,6,11979.24,0.1,8673.46
S012314,2026-05-09,C0168,P016,ST014,1,7802.49,0.05,6754.56
S012315,2025-04-12,C0918,P055,ST003,8,11057.87,0.0,9400.32
S012316,2026-11-10,C0889,P044,ST021,3,6434.24,0.05,4727.0
S012317,2025-09-03,C0988,P017,ST018,2,10483.87,0.0,6820.68
S012318,2026-09-30,C0127,P043,ST008,6,7614.34,0.02,5492.34
S012319,2026-06-02,C0007,P065,ST006,6,3110.49,0.05,2327.08
S012320,2025-03-25,C0992,P064,ST013,2,10357.75,0.0,7055.83
S012321,2026-10-22,C0529,P009,ST007,2,2572.12,0.1,1892.61
S012322,2026-08-30,C0050,P022,ST005,6,7106.67,0.05,5050.21
S012323,2026-12-07,C0921,P088,ST025,7,7427.9,0.05,5917.07
S012324,2026-08-30,C0936,P061,ST008,3,7425.3,0.02,5605.37
S012325,2026-03-12,C0326,P023,ST018,2,13291.49,0.05,10277.49
S012326,2025-04-26,C0046,P081,ST021,8,3221.15,0.0,2254.47
S012327,2026-12-03,C0702,P026,ST019,8,5654.83,0.02,3556.26
S012328,2026-07-14,C0182,P004,ST010,4,11573.73,0.02,8062.0
S012329,2025-10-25,C0946,P025,ST020,6,1279.88,0.05,935.06
S012330,2026-09-07,C0042,P074,ST023,2,7032.3,0.05,5135.74
S012331,2025-05-02,C0841,P007,ST025,5,7357.74,0.15,5642.26
S012332,2026-11-15,C0089,P058,ST014,5,5306.96,0.02,3448.84
S012333,2025-04-07,C0935,P084,ST025,3,4983.34,0.0,4325.72
S012334,2025-08-30,C0040,P013,ST018,6,8411.12,0.02,6891.52
S012335,2025-06-07,C0162,P079,ST005,7,2195.91,0.05,1464.98
S012336,2025-08-03,C0371,P054,ST002,7,14049.34,0.05,11637.82
S012337,2025-03-16,C0276,P008,ST005,7,8568.92,0.0,6932.71
S012338,2026-12-08,C0002,P021,ST012,6,4240.08,0.0,2771.37
S012339,2026-12-16,C0933,P077,ST013,1,6403.1,0.0,4125.87
S012340,2026-07-29,C0279,P019,ST003,5,860.27,0.05,612.11
S012341,2025-12-21,C0445,P065,ST023,1,3363.15,0.0,2327.08
S012342,2025-12-18,C0475,P059,ST008,1,2095.69,0.05,1382.59
S012343,2026-01-11,C0041,P042,ST025,6,10281.76,0.1,8431.76
S012344,2025-03-05,C0183,P056,ST007,3,10553.14,0.05,8673.46
S012345,2026-07-01,C0734,P034,ST008,4,3204.43,0.05,2211.93
S012346,2026-06-26,C0049,P018,ST021,2,4921.09,0.15,3821.41
S012347,2025-05-07,C0915,P034,ST006,6,3067.94,0.0,2211.93
S012348,2025-05-21,C0766,P013,ST014,8,9615.03,0.05,6891.52
S012349,2025-05-12,C0232,P040,ST001,6,8255.97,0.02,6137.28
S012350,2025-05-05,C0703,P061,ST011,7,9085.68,0.0,5605.37
S012351,2026-05-09,C0667,P076,ST018,7,8659.88,0.05,6054.39
S012352,2025-10-20,C0073,P066,ST002,5,14661.9,0.0,10315.22
S012353,2026-01-20,C0980,P008,ST025,2,10182.77,0.0,6932.71
S012354,2026-11-25,C0193,P071,ST018,7,8877.24,0.0,7113.15
S012355,2026-01-27,C0134,P090,ST014,5,1675.41,0.05,1222.08
S012356,2025-10-04,C0573,P027,ST021,3,5267.72,0.02,3699.73
S012357,2026-02-18,C0619,P010,ST001,5,1953.84,0.05,1595.73
S012358,2026-03-18,C0490,P076,ST020,1,9843.61,0.05,6054.39
S012359,2026-02-19,C0679,P068,ST016,4,10065.44,0.05,8703.69
S012360,2026-05-01,C0253,P040,ST015,8,8313.11,0.05,6137.28
S012361,2026-06-07,C0277,P043,ST004,8,7432.55,0.05,5492.34
S012362,2025-03-18,C0629,P045,ST005,4,4662.97,0.05,3792.77
S012363,2025-10-13,C0848,P073,ST001,6,1909.44,0.15,1242.22
S012364,2026-05-08,C0359,P016,ST008,5,9904.23,0.05,6754.56
S012365,2025-01-12,C0186,P085,ST016,1,11371.52,0.05,7193.26
S012366,2025-12-20,C0771,P027,ST021,3,4863.55,0.1,3699.73
S012367,2026-10-13,C0392,P046,ST021,5,9765.59,0.0,7655.82
S012368,2025-12-03,C0212,P082,ST002,8,14270.46,0.02,11120.16
S012369,2025-06-04,C0649,P059,ST018,4,1852.08,0.0,1382.59
S012370,2026-07-17,C0510,P061,ST004,6,9233.73,0.05,5605.37
